Transaction ID,Date,Time,Type,Name,Emoji,Category,Amount,Currency,Local amount,Local currency,Notes and #tags,Address,Receipt,Description,Category split,Money Out,Money In
tx_0000AuwsoFEDbJq4NXPnzF,09-06-2025,08:47:33,Card payment,Olympia,🎺,Groceries,-2,GBP,-2,GBP,,Hammersmith Road,,SQ *OLYMPIA            London        GBR,,-2,
tx_0000AuxeWELOwfKAowb3gI,09-06-2025,17:42:25,Pot transfer,Holiday Pot,,Savings,100,GBP,100,GBP,,,,,,,100
tx_0000Auz6fEHPXsWJ4ZRW3l,10-06-2025,10:32:30,Card payment,Transport for London,🚆,Transport,-6.4,GBP,-6.4,GBP,"Travel charge for Monday, 9 Jun",50 Victoria Street,,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,,-6.4,
tx_0000Auzcj6o8Sw6H3y7w70,10-06-2025,16:31:46,Card payment,Bermondsey Barbers,✂️,General,-45,GBP,-45,GBP,,149 Southwark Park Road,,BERMONDSEY BARBERS     LONDON        GBR,,-45,
tx_0000AuzctKSmY8hHj2lhu0,10-06-2025,16:33:37,Pot transfer,Holiday Pot,,Savings,52.07,GBP,52.07,GBP,,,,,,,52.07
tx_0000Av1GUtXZBf8ZIy4OQr,11-06-2025,11:32:06,Faster payment,Remitly UK,,General,-88.46,GBP,-88.46,GBP,R73525218279,,,R73525218279,,-88.46,
tx_0000Av1Gb9D5q95zknTwnJ,11-06-2025,11:33:14,Pot transfer,Holiday Pot,,Savings,100,GBP,100,GBP,,,,,,,100
tx_0000Av1f1gLJfrA7MnZXIf,11-06-2025,16:06:57,Card payment,Tesco,🍏 ,Groceries,-7.14,GBP,-7.14,GBP,,186-188 Southwark Park Road,,TESCO-STORES 6070      BERMONDSEY    GBR,,-7.14,
tx_0000Av4Y0ycU7RdMwn4kyI,13-06-2025,01:32:32,Flex,,,Income,25.88,GBP,25.88,GBP,Returned from Flex for Amazon,,,Flex,,,25.88
tx_0000Av53AOlnMMbfDnxDA9,13-06-2025,07:21:35,Card payment,Amazon,📦,Shopping,-4.99,GBP,-4.99,GBP,,"1 Principal Pl, Worship St",,amazon.co.uk           14018657948   GBR,,-4.99,
tx_0000Av54CCumVWbw0v7JI1,13-06-2025,07:33:07,Card payment,Tesco,🍏 ,Groceries,-4,GBP,-4,GBP,,Jamaica Road,,TESCO STORES 4359      LONDON        GBR,,-4,
tx_0000Av5mcNAXOwb7rXEtWd,13-06-2025,15:50:52,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000Av5mnL2Zefh3XdFf5I,13-06-2025,15:52:51,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000Av6LGUFRtgaRJavade,13-06-2025,22:19:05,Card payment,Rentbrella,,Bills,0,GBP,0,GBP,Active card check,3rd Floor Chancery Housest. Nicholas Way,,RENTBRELLA             5511997689814 GBR,,0,
tx_0000Av6PIqx4r87mqg0ED5,13-06-2025,23:04:20,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000Av6PQ23VyENAvliLcA,13-06-2025,23:05:38,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000Av6RCIN2iOOn2nreSn,13-06-2025,23:25:34,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000Av6RJjq2zLwYiSyWAr,13-06-2025,23:26:54,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000Av7ZC7hdN5ZD1RTo3N,14-06-2025,12:29:53,Pot transfer,CCT Pot,,Savings,-25,GBP,-25,GBP,,,,,,-25,
tx_0000Av7lKdMuio0RwY9RoX,14-06-2025,14:45:53,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000Av7lUVCnvVNyEwEbpZ,14-06-2025,14:47:40,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000Av8LyAu5ZNE30UBa8x,14-06-2025,21:36:24,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000Av8M6ORL7rE7m0dpRZ,14-06-2025,21:37:53,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000AvBzYoQmZ46Or36P11,16-06-2025,15:44:09,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000AvBzhFRa0zQvfcnVMw,16-06-2025,15:45:41,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000AvCaDylMeTt8YkxoWn,16-06-2025,22:34:59,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 LONDON        GBR,,-5,
tx_0000AvCaMZugPayFUhxqM6,16-06-2025,22:36:32,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000AvDqRMFsPewafWBK0f,17-06-2025,13:11:23,Pot transfer,Holiday Pot,,Savings,250,GBP,250,GBP,,,,,,,250
tx_0000AvDqTRLgRguiCu4UqH,17-06-2025,13:11:46,Flex,,,Transfers,-106,GBP,-106,GBP,Early payment towards British Airways-inr,,,Flex,,-106,
tx_0000AvDqXGO194iOpTsQFt,17-06-2025,13:12:27,Pot transfer,Holiday Pot,,Savings,-150,GBP,-150,GBP,,,,,,-150,
tx_0000AvE3tsiYbs77ctbvcY,17-06-2025,15:42:12,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000AvE42Pc8BbJeSLVvRx,17-06-2025,15:43:45,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000AvEhDb5hkeGwmRwLx3,17-06-2025,23:02:46,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000AvEhNkpAQ05Dowffph,17-06-2025,23:04:36,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000AvHuf1hymLZVXjOVcX,19-06-2025,12:17:31,Pot transfer,Holiday Pot,,Savings,200,GBP,200,GBP,,,,,,,200
tx_0000AvHugthHXFqveYxTCT,19-06-2025,12:17:52,Flex,,,Transfers,-105.25,GBP,-105.25,GBP,Extra payment towards British Airways-inr,,,Flex,,-105.25,
tx_0000AvHuhhgzebLe4wFXYP,19-06-2025,12:18:00,Flex,,,Transfers,-85.5,GBP,-85.5,GBP,Early payment towards Foot Locker,,,Flex,,-85.5,
tx_0000AvHumsJLbLfcVjr5Zi,19-06-2025,12:18:56,Pot transfer,Holiday Pot,,Savings,-20,GBP,-20,GBP,,,,,,-20,
tx_0000AvHunnBAASSu8jjqmj,19-06-2025,12:19:06,Pot transfer,Holiday Pot,,Savings,40,GBP,40,GBP,,,,,,,40
tx_0000AvHuypweDytMb1k2Og,19-06-2025,12:21:06,Card payment,Amazon,📦,Shopping,0,GBP,0,GBP,Active card check,,,AMAZON EU              AMAZON.CO.UK  GBR,,0,
tx_0000AvHv3UoUDc9p2tkFRx,19-06-2025,12:21:56,Card payment,Amazon Prime,💻,Shopping,0,GBP,0,GBP,Active card check,,,Amazon Prime           amzn.co.uk/pm GBR,,0,
tx_0000AvHvUyzk71nPFapQKy,19-06-2025,12:26:55,Card payment,Amazon,📦,Shopping,-22.97,GBP,-22.97,GBP,,1 Principal Place Worship Street,,AMAZON.CO.UK           LONDON        GBR,,-22.97,
tx_0000AvI7IeP42oeUpKkA3l,19-06-2025,14:39:09,Card payment,Human Forest,🚗,Transport,-3,GBP,-3,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-3,
tx_0000AvI7o2a0CtkjXdPXZy,19-06-2025,14:44:49,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000AvI7xiw469q2kxlSyI,19-06-2025,14:46:34,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000AvIIzL6Um4ixns88fq,19-06-2025,16:50:07,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000AvIJ7YwXCi13K8RmaZ,19-06-2025,16:51:36,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 LONDON        GBR,,,5
tx_0000AvIiyWkSalgRlfP9LV,19-06-2025,21:41:18,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000AvIj5skDD4O9BjQlUX,19-06-2025,21:42:38,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000AvIjyc2H2Aqh4U5XMo,19-06-2025,21:52:31,Card payment,Human Forest,🚗,Transport,-1.74,GBP,-1.74,GBP,,207-209 Southwark Bridge Road,,FOREST                 LONDON        GBR,,-1.74,
tx_0000AvLpEAfBebw1H8XY3f,21-06-2025,09:35:29,Card payment,Transport for London,🚆,Transport,-2.9,GBP,-2.9,GBP,"Travel charge for Saturday, 21 Jun","Windsor House, 42-50 Victoria Street",,TfL Travel Charge      TFL.gov.uk/CP GBR,,-2.9,
tx_0000AvM938GGF69Xk2z1ur,21-06-2025,13:17:36,Card payment,Veganthai,🍴,Eating out,-12,GBP,-12,GBP,,Chalk Farm Road,,VEGANTHAI              LONDON        GBR,,-12,
tx_0000AvMCgrDJLNbjX7iuA5,21-06-2025,13:58:23,Card payment,Hans  Gretel,🍴,Eating out,-7,GBP,-7,GBP,,,,SumUp  *HANS   GRETEL  London        GBR,,-7,
tx_0000AvMJ8osqCUiKu5I6fx,21-06-2025,15:10:40,Card payment,Tesco,🍏 ,Groceries,-6.5,GBP,-6.5,GBP,,159-165 Camden High Street,,TESCO STORES 4910      CAMDEN        GBR,,-6.5,
tx_0000AvMVHsZ15MYHwz2Cw5,21-06-2025,17:26:46,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 LONDON        GBR,,-5,
tx_0000AvMVSoAJmLIks1kkWi,21-06-2025,17:28:45,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 LONDON        GBR,,,5
tx_0000AvMVWWGIHnu0SGg62z,21-06-2025,17:29:25,Card payment,Human Forest,🚗,Transport,0,GBP,0,GBP,Active card check,207-209 Southwark Bridge Road,,FOREST                 LONDON        GBR,,0,
tx_0000AvMVXYAqf6nIBtCh2h,21-06-2025,17:29:36,Card payment,Human Forest,🚗,Transport,-0.6,GBP,-0.6,GBP,,207-209 Southwark Bridge Road,,FOREST                 LONDON        GBR,,-0.6,
tx_0000AvMVemNQFrhbqUbL2w,21-06-2025,17:30:55,Card payment,Human Forest,🚗,Transport,0.6,GBP,0.6,GBP,,207-209 Southwark Bridge Road,,FOREST                 LONDON        GBR,,,0.6
tx_0000AvMXV47pbwc0obZyPC,21-06-2025,17:51:34,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 LONDON        GBR,,-5,
tx_0000AvMXX8ldK734nJa2tu,21-06-2025,17:51:56,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 LONDON        GBR,,-5,
tx_0000AvMXcW1QI4GX3B9lzv,21-06-2025,17:52:55,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 LONDON        GBR,,,5
tx_0000AvMXhg52JzZR0agGIr,21-06-2025,17:53:51,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 LONDON        GBR,,,5
tx_0000AvMbfR35dWqrjNsKge,21-06-2025,18:38:15,Card payment,Eat Momo,🍽,Eating out,-11.25,GBP,-11.25,GBP,,Bank End 1,,Eat Momo               London        GBR,,-11.25,
tx_0000AvMqw49nV1vaRbhqL3,21-06-2025,21:29:20,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 LONDON        GBR,,-5,
tx_0000AvMr2ZcnPrQTA6tOnT,21-06-2025,21:30:31,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 LONDON        GBR,,-5,
tx_0000AvMr5zwzzg26NPtbf8,21-06-2025,21:31:08,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 LONDON        GBR,,,5
tx_0000AvMrDwV2hxPqgje0PZ,21-06-2025,21:32:34,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 LONDON        GBR,,,5
tx_0000AvODbkUtNPRKHEUnOT,22-06-2025,13:18:06,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 LONDON        GBR,,-5,
tx_0000AvODk5Vp7x2mc3jxrt,22-06-2025,13:19:36,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 LONDON        GBR,,,5
tx_0000AvRqO1mOnspDZwyi0n,24-06-2025,07:16:45,Card payment,Tesco,🍏 ,Groceries,-2.45,GBP,-2.45,GBP,,Jamaica Road,,TESCO STORES 4359      LONDON        GBR,,-2.45,
tx_0000AvSZ75zWO6856pGcXy,24-06-2025,15:37:55,Card payment,Human Forest,🚗,Transport,-6,GBP,-6,GBP,,207-209 Southwark Bridge Road,,FOREST                 LONDON        GBR,,-6,
tx_0000AvSZGHyVCbMccjpxsA,24-06-2025,15:39:34,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 LONDON        GBR,,-5,
tx_0000AvSZNVbytp5X4vhwm3,24-06-2025,15:40:53,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 LONDON        GBR,,,5
tx_0000AvSey06ZVEhnUi9uAz,24-06-2025,16:43:30,Pot transfer,Holiday Pot,,Savings,80,GBP,80,GBP,,,,,,,80
tx_0000AvTDBj3R5eDNJKkROL,24-06-2025,23:06:57,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 LONDON        GBR,,-5,
tx_0000AvTDKuOiHlbAJLl8pF,24-06-2025,23:08:36,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 LONDON        GBR,,,5
tx_0000AvTYVInaW1sj32CYaY,25-06-2025,03:05:47,Direct Debit,PureGym,,Personal care,-28.99,GBP,-28.99,GBP,4.60038E+15,,,4.60038E+15,,-28.99,
tx_0000AvTwQQxx7XcgQOUzwo,25-06-2025,07:33:50,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 LONDON        GBR,,-5,
tx_0000AvTwbYyVgS3SRw4Bc2,25-06-2025,07:35:50,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 LONDON        GBR,,,5
tx_0000AvUdyWQBdkHRobkW2c,25-06-2025,15:41:48,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 LONDON        GBR,,-5,
tx_0000AvUe9EBFncLYLfI3lq,25-06-2025,15:43:44,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 LONDON        GBR,,,5
tx_0000AvVHwhXpJEfGDR60RN,25-06-2025,23:09:41,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 LONDON        GBR,,-5,
tx_0000AvVI4TdqsqqygODQeH,25-06-2025,23:11:05,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 LONDON        GBR,,-5,
tx_0000AvVI7g7SwrDUyt04On,25-06-2025,23:11:40,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 LONDON        GBR,,,5
tx_0000AvVIEQF2NeiisFMj7S,25-06-2025,23:12:53,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 LONDON        GBR,,,5
tx_0000AvVz6YDD9rkCfGn0F8,26-06-2025,07:13:16,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 LONDON        GBR,,-5,
tx_0000AvVzEuImud48Opn6Lh,26-06-2025,07:14:47,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 LONDON        GBR,,,5
tx_0000AvWdSeV4SMiDNkBsLi,26-06-2025,14:45:28,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 LONDON        GBR,,-5,
tx_0000AvWdYuVVr51Y34wxjV,26-06-2025,14:46:36,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 LONDON        GBR,,,5
tx_0000AvWe13DR4SkNQ8jjiD,26-06-2025,14:51:41,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 LONDON        GBR,,-5,
tx_0000AvWeBOt5Lo1jGi83mL,26-06-2025,14:53:33,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 LONDON        GBR,,,5
tx_0000AvXK1R0knQE262Y88X,26-06-2025,22:42:22,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 LONDON        GBR,,-5,
tx_0000AvXK8cJFBiQXAFcgEr,26-06-2025,22:43:40,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 LONDON        GBR,,,5
tx_0000AvYndhCK9eVdfpyrVy,27-06-2025,15:48:56,Card payment,Boots,💊,Personal care,-8.91,GBP,-8.91,GBP,,Canada Square,,BOOTS THE CHEMISTS     CANARY WHARF  GBR,,-8.91,
tx_0000AvYo3AnTF7PVL8bRhq,27-06-2025,15:53:33,Card payment,Waitrose & Partners,🍏,Groceries,-5,GBP,-5,GBP,,16-19 Canada Square,,WAITROSE               LONDON        GBR,,-5,
tx_0000AvZDSfozWrpUyPTNUv,27-06-2025,20:38:17,Card payment,Ls Curry On Naanstop R,🍽,Eating out,-43.19,GBP,-43.19,GBP,,Poplar High Street,,LS Curry On Naanstop R London        GBR,,-43.19,
tx_0000AvabkUzT84miYLBo26,28-06-2025,12:45:08,Card payment,Transport for London,🚆,Transport,-2.1,GBP,-2.1,GBP,"Travel charge for Friday, 27 Jun",50 Victoria Street,,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,,-2.1,
tx_0000AvabnFUXD6W56NN4ug,28-06-2025,12:45:38,Bacs (Direct Credit),Accor Hotels,,Income,1371.02,GBP,1371.02,GBP,2193    01013514,,,2193    01013514,,,1371.02
tx_0000AvbEID3a6pDGmmxELC,28-06-2025,19:57:00,Faster payment,Mr Atharv N Yenpure,,Rent,-525,GBP,-525,GBP,Rent July,,,Rent July,,-525,
tx_0000AvbEPETrDJhAmGuNE4,28-06-2025,19:58:17,Pot transfer,Holiday Pot,,Savings,-790,GBP,-790,GBP,,,,,,-790,
tx_0000AvcVAfAPbZj9LQzKBl,29-06-2025,10:40:51,Card payment,Transport for London,🚆,Transport,-2,GBP,-2,GBP,"Travel charge for Saturday, 28 Jun",50 Victoria Street,,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,,-2,
tx_0000AvcrEfkrYjVC89GEPi,29-06-2025,14:48:05,Monzo-to-Monzo,Rakshanda Ranadive,,General,100,GBP,100,GBP,,,,,,,100
tx_0000AvcrFrVrKRTvwJmhCz,29-06-2025,14:48:18,Pot transfer,🏡 + 💍👰🏻‍♀️ Pot,,Savings,-100,GBP,-100,GBP,,,,,,-100,
tx_0000AvcrJnALQsQtwCSxyk,29-06-2025,14:49:00,Pot transfer,🏡 + 💍👰🏻‍♀️ Pot,,Savings,-100,GBP,-100,GBP,,,,,,-100,
tx_0000AvcrQBQK9isMXTK2Yk,29-06-2025,14:50:10,Pot transfer,Holiday Pot,,Savings,100,GBP,100,GBP,,,,,,,100
tx_0000Avd4NV6DqPGJYJV0Lr,29-06-2025,17:15:21,Card payment,British Gas,🇬🇧💨,Bills,-15,GBP,-15,GBP,,Bgs Finance,,BRITISH GAS            LEEDS         GBR,,-15,
tx_0000Avd4PamtfMpNUbivi6,29-06-2025,17:15:43,Pot transfer,Holiday Pot,,Savings,20,GBP,20,GBP,,,,,,,20
tx_0000AveD76VCcZoXzDf2Jt,30-06-2025,06:27:56,monzo_paid,,,Bills,-7,GBP,-7,GBP,,,,Perks,,-7,
tx_0000Avf6d6iKrdJGGYj7dz,30-06-2025,16:50:00,Card payment,Tesco,🍏 ,Groceries,-4,GBP,-4,GBP,,Jamaica Road,,TESCO STORES 4359      LONDON        GBR,,-4,
tx_0000Avg9PjFpGnH2JTHCan,01-07-2025,04:55:54,overdraft,,,General,-0.01,GBP,-0.01,GBP,This is the charge for your June 2025 overdraft,,,June overdraft fees,,-0.01,
tx_0000AvhJUcSz7xl8bdXXc1,01-07-2025,18:23:33,Card payment,Tesco,🍏 ,Groceries,-6.25,GBP,-6.25,GBP,,186-188 Southwark Park Road,,TESCO-STORES 6070      BERMONDSEY    GBR,,-6.25,
tx_0000AvicWAJqqGs6LmDsFF,02-07-2025,09:31:26,Pot transfer,Holiday Pot,,Savings,12.15,GBP,12.15,GBP,,,,,,,12.15
tx_0000Avj9uDNKQcAY6Tvph3,02-07-2025,15:45:33,Card payment,Iceland,❄️ ,Groceries,-1.59,GBP,-1.59,GBP,,222-226 Southwark Park Road,,ICELAND                BERMONDSEY    GBR,,-1.59,
tx_0000Avl5jygoADYlqictt4,03-07-2025,14:08:18,Card payment,Tesco,🍏 ,Groceries,-3.05,GBP,-3.05,GBP,,186-188 Southwark Park Road,,TESCO-STORES 6070      BERMONDSEY    GBR,,-3.05,
tx_0000AvnjVURAEHjvjtg8J7,04-07-2025,20:43:18,Card payment,Runa,💼,General,-28.77,GBP,-28.77,GBP,,51 Eastcheap,,Runa Network Limited   London        GBR,,-28.77,
tx_0000AvpUZIJS8hoI2CDE0n,05-07-2025,17:05:20,Card payment,Iceland,❄️ ,Groceries,-6,GBP,-6,GBP,,222-226 Southwark Park Road,,ICELAND                BERMONDSEY    GBR,,-6,
tx_0000AvsI0RRJb90i0OUKjx,07-07-2025,01:28:43,Pot transfer,Holiday Pot,,Savings,100,GBP,100,GBP,,,,,,,100
tx_0000AvsI4eiMBVZmpTNtSb,07-07-2025,01:29:28,Faster payment,Apurv Renake,,Bills,-52,GBP,-52,GBP,Gas Elect,,,Gas Elect,,-52,
tx_0000AvtMc5TwHKhJFknaFN,07-07-2025,13:55:03,Card payment,The Cinema Society,,General,-11.98,GBP,-11.98,GBP,,"Unit 3, 5 West Hillaspley Guise",,THE CINEMA SOCIETY     MILTON KEYNES GBR,,-11.98,
tx_0000AvtRWDCt8yfJQgvXVb,07-07-2025,14:50:01,Card payment,Amazon,📦,Shopping,-34.99,GBP,-34.99,GBP,,1 Principal Place Worship Street,,AMAZON.CO.UK           LONDON        GBR,,-34.99,
tx_0000AvtRh1WYv6VMNjHiC2,07-07-2025,14:51:58,Faster payment,A Yenpure,,Income,35,GBP,35,GBP,A Yenpure,,,A Yenpure,,,35
tx_0000AvtiCkJi1x2EhNekCH,07-07-2025,17:56:59,Card payment,Transport for London,🚆,Transport,-4.1,GBP,-4.1,GBP,"Travel charge for Monday, 7 Jul","Windsor House, 42-50 Victoria Street",,TfL Travel Charge      TFL.gov.uk/CP GBR,,-4.1,
tx_0000AvxvrbR4225ZM4NokG,09-07-2025,18:48:53,Card payment,Bism Supermarket LTD,🍎,Groceries,-2.67,GBP,-2.67,GBP,,234 Southwark Park Road,,BISM SUPERMARKET LTD   London        GBR,,-2.67,
tx_0000AvxwmB9ePqUMSxwGiv,09-07-2025,18:59:06,Card payment,Tesco,🍏 ,Groceries,-3.08,GBP,-3.08,GBP,,186-188 Southwark Park Road,,TESCO-STORES 6070      BERMONDSEY    GBR,,-3.08,
tx_0000Aw1HwlRZ1xNYFQDIME,11-07-2025,09:40:27,Pot transfer,Holiday Pot,,Savings,10,GBP,10,GBP,,,,,,,10
tx_0000Aw1MvMCtsD8vSXVFKM,11-07-2025,10:36:13,Card payment,Transport for London,🚆,Transport,-5.25,GBP,-5.25,GBP,"Travel charge for Thursday, 10 Jul",50 Victoria Street,,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,,-5.25,
tx_0000Aw3UF9X9n1YiBITogr,12-07-2025,11:07:39,Card payment,The Food Wagon,🍴,Groceries,-5.95,GBP,-5.95,GBP,,The Weld Estate Office,,The Food Wagon         Wareham       GBR,,-5.95,
tx_0000Aw5gVgFNWBKZpN0Arp,13-07-2025,12:34:32,Card payment,Transport for London,🚆,Transport,-2,GBP,-2,GBP,"Travel charge for Saturday, 12 Jul",50 Victoria Street,,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,,-2,
tx_0000Aw60JDGbREP20scEdd,13-07-2025,16:16:22,Card payment,Human Forest,🚗,Transport,-3,GBP,-3,GBP,,207-209 Southwark Bridge Road,,FOREST                 LONDON        GBR,,-3,
tx_0000Aw60aYHqXUymQ22Qqn,13-07-2025,16:19:31,Card payment,Human Forest,🚗,Transport,-3,GBP,-3,GBP,,207-209 Southwark Bridge Road,,FOREST                 LONDON        GBR,,-3,
tx_0000Aw621BIuCI6EJ0tJkf,13-07-2025,16:35:32,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 LONDON        GBR,,-5,
tx_0000Aw628q8ilkQIO4WJzl,13-07-2025,16:36:55,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 LONDON        GBR,,,5
